timestamp,grain_id,perimeter,avg_area_of_neighbors,number_of_neighbors,vulnerable,area,circularity,area_perimeter_ratio,is_vulnerable
14000,3532,129,1199.7142857142858,7,0.0,1383,1.0443657568450657,10.720930232558139,0
14000,3545,123,711.0,6,0.0,482,0.4003563114628278,3.9186991869918697,0
14000,3580,69,1243.0,5,0.0,379,1.0003475032224587,5.492753623188406,0
14000,3595,63,1696.3333333333333,3,0.0,341,1.0796503853606645,5.412698412698413,0
14000,3605,164,1416.1666666666667,6,0.0,1257,0.587296544551215,7.664634146341464,0
14000,3614,137,695.8571428571429,7,0.0,1691,1.1321718103724951,12.343065693430656,0
14000,3618,96,981.5,6,0.0,857,1.1685524757493284,8.927083333333334,0
14000,3619,114,760.375,8,0.0,1118,1.0810405006812522,9.807017543859649,0
14000,3635,134,1278.142857142857,7,0.0,1550,1.0847557614310936,11.567164179104477,0
14000,3639,89,1017.2,5,0.0,588,0.9328400355060212,6.606741573033708,0
14000,3655,136,1331.875,8,0.0,1549,1.0524063625455427,11.389705882352942,0
14000,3663,116,1020.1666666666666,6,0.0,1344,1.2551428437647687,11.586206896551724,0
14000,3684,49,1052.0,5,0.0,217,1.1357361196651146,4.428571428571429,0
14000,3692,104,878.4285714285714,7,0.0,942,1.0944453697047283,9.057692307692308,0
14000,3718,113,1171.4,5,0.0,530,0.5215895078401097,4.6902654867256635,0
14000,3727,59,972.1666666666666,6,0.0,308,1.1118765151458274,5.220338983050848,0
14000,3774,18,1552.0,4,0.0,34,1.318693212617938,1.8888888888888888,0
14000,3792,136,1186.857142857143,7,0.0,1648,1.1196679699645282,12.117647058823529,0
14000,3805,55,947.4,5,0.0,276,1.146551500682027,5.0181818181818185,0
14000,3817,67,935.8333333333334,6,0.0,419,1.1729359071990406,6.253731343283582,0
14000,3839,123,1102.4,5,0.0,484,0.4020175409709723,3.934959349593496,0
14000,3858,182,1201.0,6,0.0,1168,0.4431083467447021,6.417582417582418,0
14000,3963,61,1599.4,5,0.0,340,1.1482305855635901,5.573770491803279,0
14000,3975,67,1524.5,4,0.0,431,1.2065283436820682,6.432835820895522,0
14000,3978,107,1183.5,6,0.0,1058,1.1612560144983846,9.88785046728972,0
14000,3992,216,1192.7142857142858,7,0.0,1479,0.3983552413116688,6.847222222222222,0
14000,4015,104,1268.0,6,0.0,968,1.124652991373861,9.307692307692308,0
14000,4029,29,1489.25,4,0.0,71,1.0608945465154593,2.4482758620689653,0
14000,4042,156,1200.25,8,0.0,2087,1.0776633576663213,13.378205128205128,0
14000,4105,112,1275.3333333333333,6,0.0,682,0.6832162594860455,6.089285714285714,0
14000,4157,92,727.6,5,0.0,355,0.5270630397090627,3.858695652173913,0
14000,4158,80,1860.5,4,0.0,530,1.040652566501619,6.625,0
14000,4191,23,1029.2,5,0.0,55,1.306522464630916,2.391304347826087,0
14000,4237,27,1455.0,4,0.0,70,1.206647384094845,2.5925925925925926,0
14000,4242,71,988.3333333333334,6,0.0,406,1.0120901546180965,5.71830985915493,0
14000,4253,125,1210.4285714285713,7,0.0,1361,1.0945811459931414,10.888,0
14000,4300,47,806.8,5,0.0,181,1.029657347758719,3.851063829787234,0
14000,4302,106,957.0,5,0.0,932,1.0423511403153034,8.79245283018868,0
14000,4329,161,864.25,8,0.0,2227,1.0796384151143041,13.832298136645962,0
14000,4332,79,1297.2,5,0.0,576,1.159786808824048,7.291139240506329,0
14000,4350,45,2067.3333333333335,3,0.0,183,1.135627566630977,4.066666666666666,0
14000,4352,269,990.5,8,0.0,2222,0.38587741331803155,8.260223048327138,0
14000,4353,68,753.2,5,0.0,450,1.2229383167088295,6.617647058823529,0
14000,4362,131,883.75,8,0.0,1519,1.1123079635925401,11.595419847328245,0
14000,4399,87,872.6666666666666,6,0.0,628,1.0426318860903105,7.218390804597701,0
14000,4405,155,1051.4444444444443,9,0.0,2038,1.0659839047685327,13.148387096774194,0
14000,4457,65,1788.6666666666667,3,0.0,351,1.0439754048852237,5.4,0
14000,4477,259,1127.857142857143,7,0.0,1368,0.2562692118549716,5.281853281853282,0
14000,4490,219,1347.142857142857,7,0.0,1673,0.4383465323455077,7.639269406392694,0
14000,4492,72,1402.8,5,0.0,486,1.1780972450961724,6.75,0
14000,4501,129,856.875,8,0.0,1599,1.2074771114933187,12.395348837209303,0
14000,4522,72,1312.8,5,0.0,466,1.129615876985219,6.472222222222222,0
14000,4539,154,1612.8333333333333,6,0.0,1752,0.9283302966924132,11.376623376623376,0
14000,4545,113,1224.3333333333333,6,0.0,1257,1.2370528516132415,11.123893805309734,0
14000,4591,129,1098.0,6,0.0,1368,1.0330385794389367,10.604651162790697,0
14000,4596,134,802.5,8,0.0,1721,1.2044288164018788,12.843283582089553,0
14000,4611,106,1139.2857142857142,7,0.0,983,1.0993896683797675,9.273584905660377,0
14000,4647,102,817.0,6,0.0,981,1.1848913468556659,9.617647058823529,0
14000,4663,145,1089.7142857142858,7,0.0,1915,1.1445707360997772,13.206896551724139,0
14000,4681,108,1225.4,5,0.0,899,0.9685499984832731,8.324074074074074,0
14000,4703,132,1399.142857142857,7,0.0,1623,1.1705245355317342,12.295454545454545,0
14000,4714,80,1087.1666666666667,6,0.0,500,0.9817477042468102,6.25,0
14000,4731,106,1718.4,5,0.0,767,0.8578147259890962,7.235849056603773,0
14000,4773,158,1336.4285714285713,7,0.0,2204,1.1094488396910598,13.949367088607595,0
14000,4776,49,1184.0,5,0.0,211,1.1043332776467245,4.3061224489795915,0
14000,4777,134,1280.142857142857,7,0.0,1535,1.0742581250301475,11.455223880597014,0
14000,4779,74,1288.8,5,0.0,492,1.1290457162645569,6.648648648648648,0
14000,4781,84,732.3333333333334,6,0.0,599,1.0667879815761259,7.130952380952381,0
14000,4791,64,1446.2,5,0.0,360,1.1044661672776617,5.625,0
14000,4792,125,1173.857142857143,7,0.0,1484,1.1935036154693768,11.872,0
14000,4795,96,625.0,6,0.0,850,1.1590077064024844,8.854166666666666,0
14000,4809,181,892.4444444444445,9,0.0,2609,1.0007527527506206,14.414364640883978,0
14000,4843,143,948.375,8,0.0,2004,1.2315030911621978,14.013986013986013,0
14000,4851,93,1151.6666666666667,6,0.0,697,1.0126905212404145,7.494623655913978,0
14000,4858,145,940.8571428571429,7,0.0,1783,1.0656760430631345,12.296551724137931,0
14000,4875,121,1159.4,5,0.0,754,0.6471582161892504,6.231404958677686,0
14000,4904,145,1049.3333333333333,9,0.0,2088,1.2479705989432557,14.4,0
14000,4920,137,857.875,8,0.0,1506,1.0083091344890465,10.992700729927007,0
14000,4925,76,1011.0,5,0.0,583,1.2683853996141616,7.671052631578948,0
14000,4943,166,819.5714285714286,7,0.0,892,0.4067790168387423,5.373493975903615,0
14000,4977,128,1419.0,6,0.0,1355,1.039271983792522,10.5859375,0
14000,4983,97,823.2857142857143,7,0.0,749,1.0003413317201637,7.721649484536083,0
14000,4992,103,1309.4285714285713,7,0.0,1001,1.1856854543287334,9.718446601941748,0
20000,45,165,1573.7142857142858,7,0.0,2212,1.0210031882079886,13.406060606060606,0
20000,162,117,821.7142857142857,7,0.0,1240,1.1383080986051117,10.598290598290598,0
20000,165,116,1242.3333333333333,6,0.0,1164,1.0870433557605585,10.03448275862069,0
20000,196,111,955.0,7,0.0,626,0.638466683271556,5.63963963963964,0
20000,224,105,1457.1666666666667,6,0.0,1006,1.146645699595948,9.58095238095238,0
20000,262,132,1415.7142857142858,7,0.0,1558,1.1236458572756882,11.803030303030303,0
20000,277,181,1515.4285714285713,7,0.0,2705,1.037576157987899,14.94475138121547,0
20000,308,154,1550.857142857143,7,0.0,1893,1.0030418102960834,12.292207792207792,0
20000,336,133,1468.5714285714287,7,0.0,1599,1.1359390927898874,12.022556390977444,0
20000,349,81,2026.25,4,0.0,643,1.2315464570999768,7.938271604938271,0
20000,370,157,934.375,8,0.0,2220,1.1317839573158086,14.140127388535031,0
20000,374,103,2129.8,5,0.0,964,1.141858919053845,9.359223300970873,0
20000,395,102,2134.6,5,0.0,820,0.990429056495052,8.03921568627451,0
20000,432,90,1876.0,5,0.0,663,1.0285807058419913,7.366666666666666,0
20000,485,101,1229.0,6,0.0,782,0.9633273032476104,7.742574257425742,0
20000,491,71,1206.2,5,0.0,468,1.1666457939932737,6.591549295774648,0
20000,504,131,1555.1666666666667,6,0.0,1525,1.1167015434355654,11.641221374045802,0
20000,547,78,1808.6,5,0.0,530,1.0947035545053192,6.794871794871795,0
20000,552,162,1604.6666666666667,6,0.0,2204,1.0553376327559676,13.604938271604938,0
20000,563,193,1602.9,10,0.0,3412,1.1510767144404814,17.678756476683937,0
20000,582,108,2045.8333333333333,6,0.0,1023,1.102143101722345,9.472222222222221,0
20000,678,121,2170.2,5,0.0,513,0.4403079110147023,4.239669421487603,0
20000,717,172,1403.4285714285713,7,0.0,2628,1.1162933333739828,15.279069767441861,0
20000,775,166,1919.7142857142858,7,0.0,2392,1.0908244487424568,14.409638554216867,0
20000,877,148,1561.8333333333333,6,0.0,1923,1.1032291221426538,12.993243243243244,0
20000,903,260,1525.7142857142858,7,0.0,2230,0.41454151582871235,8.576923076923077,0
20000,943,101,1798.1666666666667,6,0.0,857,1.0557180292624067,8.485148514851485,0
20000,948,30,1417.0,5,0.0,82,1.14493598930828,2.7333333333333334,0
20000,962,68,1547.6,5,0.0,429,1.165867861929084,6.3088235294117645,0
20000,969,203,1441.25,8,0.0,3534,1.077666377518147,17.408866995073893,0
20000,973,72,1622.2,5,0.0,485,1.1756731766906248,6.736111111111111,0
20000,1133,86,2510.25,4,0.0,590,1.0024552004423894,6.8604651162790695,0
20000,1219,73,1373.0,5,0.0,509,1.2002782215629233,6.972602739726027,0
20000,1245,148,1032.5714285714287,7,0.0,1924,1.1038028242342517,13.0,0
20000,1266,210,1470.5714285714287,7,0.0,1906,0.5431179680491742,9.076190476190476,0
20000,1268,138,2120.6,5,0.0,1481,0.9772524091507002,10.731884057971014,0
20000,1277,105,2226.2,5,0.0,1061,1.2093350768104383,10.104761904761904,0
20000,1304,138,1171.1666666666667,6,0.0,1608,1.061054607639653,11.652173913043478,0
20000,1339,145,1551.0,7,0.0,1804,1.0782274715007822,12.441379310344828,0
20000,1371,104,1633.1666666666667,6,0.0,863,1.0026606730946714,8.298076923076923,0
20000,1407,143,1423.5,8,0.0,1807,1.1104421585479498,12.636363636363637,0
20000,1429,114,2184.0,5,0.0,1171,1.1322883956151577,10.271929824561404,0
20000,1582,200,1222.0,7,0.0,1174,0.3688229775314417,5.87,0
20000,1616,139,1111.5714285714287,7,0.0,1693,1.1011265177842802,12.179856115107913,0
20000,1622,82,1661.0,5,0.0,639,1.1942163626673872,7.7926829268292686,0
20000,1711,134,1957.5,6,0.0,1569,1.0980527675389586,11.708955223880597,0
20000,1733,221,1273.8333333333333,6,0.0,1831,0.47110060389614555,8.285067873303168,0
20000,1803,134,1425.4285714285713,7,0.0,1534,1.0735582826034178,11.447761194029852,0
20000,1839,155,1505.3333333333333,6,0.0,1932,1.0105401884263026,12.464516129032258,0
20000,1842,130,1607.3333333333333,6,0.0,1490,1.107922616295572,11.461538461538462,0
20000,1904,71,1636.6,5,0.0,414,1.0320328177632805,5.830985915492958,0
20000,1952,153,1544.0,8,0.0,1997,1.072025379848574,13.052287581699346,0
20000,1972,135,1761.3333333333333,6,0.0,1618,1.1156316956945482,11.985185185185186,0
20000,2010,158,1572.142857142857,7,0.0,2047,1.0304182281522682,12.955696202531646,0
20000,2076,49,2047.5,4,0.0,247,1.292750329757066,5.040816326530612,0
20000,2084,122,1477.4,5,0.0,1177,0.9937260288296659,9.647540983606557,0
20000,2087,119,1305.6666666666667,6,0.0,1051,0.9326499198991236,8.831932773109244,0
20000,2090,200,2035.4,5,0.0,1324,0.41594686733528863,6.62,0
20000,2119,163,1152.25,8,0.0,2257,1.0674958965941004,13.846625766871165,0
20000,2142,139,2614.6,5,0.0,1648,1.0718585359175983,11.856115107913668,0
20000,2147,182,1483.75,8,0.0,2771,1.0512442027650426,15.225274725274724,0
20000,2169,99,1614.3333333333333,6,0.0,833,1.068032519310396,8.414141414141413,0
20000,2170,126,1796.6666666666667,6,0.0,1449,1.1469306513105595,11.5,0
20000,2175,186,1858.4285714285713,7,0.0,2896,1.0519195658221807,15.56989247311828,0
20000,2198,157,1540.857142857143,7,0.0,2293,1.16900027663295,14.605095541401274,0
20000,2234,94,1347.0,5,0.0,753,1.0709005288153528,8.01063829787234,0
20000,2266,82,1826.0,5,0.0,578,1.0802144876709698,7.048780487804878,0
20000,2270,173,1384.0,7,0.0,2401,1.0081143989133072,13.878612716763005,0
20000,2278,88,1289.8333333333333,6,0.0,671,1.0888474538010078,7.625,0
20000,2281,285,1466.4285714285713,7,0.0,2500,0.3867765655389096,8.771929824561404,0
20000,2320,140,1845.0,6,0.0,1706,1.0937871565355484,12.185714285714285,0
20000,2335,72,2006.8,5,0.0,485,1.1756731766906248,6.736111111111111,0
20000,2380,133,2292.4,5,0.0,1633,1.1600928946378275,12.278195488721805,0
20000,2403,150,2285.6,5,0.0,2130,1.189616418159335,14.2,0
20000,2419,63,1967.0,4,0.0,335,1.0606536043865766,5.317460317460317,0
20000,2439,195,1494.7142857142858,7,0.0,3088,1.0205115702075247,15.835897435897436,0
20000,2495,63,1600.0,5,0.0,366,1.1588036394193644,5.809523809523809,0
20000,2521,123,1320.5714285714287,7,0.0,1353,1.1238217622597633,11.0,0
20000,2576,249,1580.8333333333333,6,0.0,2219,0.4497472039686941,8.911646586345382,0
20000,2585,128,1642.5,6,0.0,1587,1.2172137551872562,12.3984375,0
20000,2602,258,1275.142857142857,7,0.0,2116,0.39947178985613857,8.2015503875969,0
20000,2623,129,1523.8333333333333,6,0.0,1457,1.1002464987153004,11.294573643410853,0
20000,2658,105,1545.3333333333333,6,0.0,943,1.0748378675138957,8.980952380952381,0
20000,2719,80,1731.0,4,0.0,517,1.015127126191202,6.4625,0
20000,2729,119,1426.857142857143,7,0.0,1373,1.2183904281841074,11.53781512605042,0
20000,2744,174,1263.375,8,0.0,2505,1.0397264628408551,14.39655172413793,0
20000,2750,167,1311.857142857143,7,0.0,2427,1.093570277924978,14.532934131736527,0
20000,2754,170,1496.0,6,0.0,1681,0.7309366436933483,9.888235294117647,0
20000,2797,243,1641.25,8,0.0,2819,0.5999186906108234,11.60082304526749,0
20000,2804,128,1357.0,6,0.0,1551,1.1896021010053148,12.1171875,0
20000,2806,99,1770.0,5,0.0,882,1.130857961622772,8.909090909090908,0
20000,2809,47,1798.25,4,0.0,261,1.4847545180388158,5.553191489361702,0
20000,2837,129,1300.3333333333333,6,0.0,1437,1.085143595507129,11.13953488372093,0
20000,2873,195,1818.375,8,0.0,3113,1.0287734838264329,15.964102564102564,0
20000,2907,157,1261.4285714285713,7,0.0,2146,1.0940578254052815,13.668789808917197,0
20000,2953,176,1975.142857142857,7,0.0,2849,1.1557847972723814,16.1875,0
20000,2970,145,1485.8333333333333,6,0.0,1825,1.09077889993843,12.586206896551724,0
20000,3006,161,2028.5,6,0.0,2149,1.0418244068615354,13.347826086956522,0
20000,3050,126,1754.6,5,0.0,1307,1.0345330305472058,10.373015873015873,0
20000,3080,24,1703.25,4,0.0,59,1.287180323345818,2.4583333333333335,0
20000,3099,116,1700.6,5,0.0,1221,1.140274860295225,10.525862068965518,0
20000,3100,124,1410.3333333333333,6,0.0,1334,1.0902405306682579,10.758064516129032,0
20000,3129,279,1199.0,7,0.0,2352,0.37969840681610945,8.43010752688172,0
20000,3131,101,1526.8333333333333,6,0.0,905,1.1148480939118763,8.96039603960396,0
20000,3137,159,1382.2857142857142,7,0.0,2325,1.155682594770186,14.622641509433961,0
20000,3150,151,1664.0,7,0.0,1995,1.0995092046685035,13.211920529801324,0
20000,3183,74,1331.0,4,0.0,491,1.1267509078981655,6.635135135135135,0
20000,3188,118,1258.0,7,0.0,1300,1.17324632279998,11.016949152542374,0
20000,3218,101,1992.8,5,0.0,1016,1.2515863684137751,10.05940594059406,0
20000,3236,77,1513.2,5,0.0,558,1.1826673642793757,7.246753246753247,0
20000,3249,61,1107.0,5,0.0,330,1.114459097752896,5.409836065573771,0
20000,3263,140,1972.8333333333333,6,0.0,1639,1.0508306855578922,11.707142857142857,0
20000,3309,144,1454.5714285714287,7,0.0,1836,1.1126473981463851,12.75,0
20000,3311,138,1139.142857142857,7,0.0,1811,1.195006153255853,13.123188405797102,0
20000,3323,148,1395.8333333333333,6,0.0,1738,0.9970942351970528,11.743243243243244,0
20000,3350,250,854.625,8,0.0,1964,0.39488563018562267,7.856,0
20000,3422,141,1605.6,5,0.0,749,0.47342747297193405,5.3120567375886525,0
20000,3454,103,2061.5,4,0.0,918,1.0873718751985786,8.912621359223301,0
20000,3469,149,890.1428571428571,7,0.0,1850,1.0471503822604598,12.416107382550335,0
20000,3478,127,1127.0,7,0.0,1519,1.1834780186751555,11.960629921259843,0
20000,3498,101,1572.0,5,0.0,818,1.0076748517347127,8.099009900990099,0
20000,3509,52,2010.2,5,0.0,266,1.2361888252291198,5.115384615384615,0
20000,3524,113,1869.0,5,0.0,1026,1.009718556686703,9.079646017699115,0
20000,3532,135,1558.857142857143,7,0.0,1588,1.094946311967208,11.762962962962963,0
20000,3545,91,1064.0,4,0.0,280,0.42489841468670064,3.076923076923077,0
20000,3605,141,1914.0,5,0.0,1176,0.7433253781241581,8.340425531914894,0
20000,3614,167,1225.142857142857,7,0.0,2293,1.0331918612616293,13.730538922155688,0
20000,3618,60,1749.5,4,0.0,399,1.392772743091475,6.65,0
20000,3619,185,785.25,8,0.0,1608,0.5904082965051731,8.691891891891892,0
20000,3635,131,1991.0,6,0.0,1711,1.2529025185693456,13.061068702290076,0
20000,3639,27,1536.75,4,0.0,57,0.9825557270486596,2.111111111111111,0
20000,3655,149,1790.0,6,0.0,1870,1.058470926933546,12.550335570469798,0
20000,3663,131,1818.3333333333333,6,0.0,1528,1.1188983333570781,11.664122137404581,0
20000,3692,103,1602.2,5,0.0,954,1.1300139095200914,9.262135922330097,0
20000,3718,33,1621.5,4,0.0,104,1.2000941633547788,3.1515151515151514,0
20000,3792,151,1418.5714285714287,7,0.0,1979,1.0906910857338188,13.105960264900663,0
20000,3839,70,1581.25,4,0.0,139,0.3564745949787602,1.9857142857142858,0
20000,3858,187,1948.6666666666667,6,0.0,1368,0.4916009894604749,7.315508021390374,0
20000,3978,103,1450.2,5,0.0,1018,1.2058219705361144,9.883495145631068,0
20000,3992,232,1416.7142857142858,7,0.0,1759,0.41067638805472995,7.581896551724138,0
20000,4015,103,1603.0,5,0.0,923,1.0932943799654553,8.96116504854369,0
20000,4042,165,1718.2857142857142,7,0.0,2407,1.1110102504595971,14.587878787878788,0
20000,4105,91,1576.8,5,0.0,622,0.9438814783397422,6.835164835164835,0
20000,4253,136,1549.3333333333333,6,0.0,1514,1.0286270063873155,11.132352941176471,0
20000,4302,90,1314.25,4,0.0,679,1.0534031663147998,7.544444444444444,0
20000,4329,173,1417.857142857143,7,0.0,2626,1.1025857607440004,15.179190751445086,0
20000,4332,55,1526.8,5,0.0,289,1.200555738032992,5.254545454545455,0
20000,4352,292,1357.0,8,0.0,2877,0.42401773617835586,9.852739726027398,0
20000,4353,39,1183.6,5,0.0,152,1.2558108700740265,3.8974358974358974,0
20000,4362,156,1682.0,6,0.0,1999,1.0322228327623268,12.814102564102564,0
20000,4399,68,1397.0,4,0.0,377,1.0245505453316193,5.544117647058823,0
20000,4405,169,1626.7142857142858,7,0.0,2403,1.0572805079060639,14.218934911242604,0
20000,4477,300,1431.142857142857,7,0.0,1690,0.23596851486963336,5.633333333333334,0
20000,4490,250,1938.857142857143,7,0.0,1979,0.39790155913306885,7.916,0
20000,4501,148,1255.5714285714287,7,0.0,1991,1.1422408643713071,13.452702702702704,0
20000,4522,1,2207.0,3,0.0,1,12.566370614359172,1.0,0
20000,4539,154,1789.3333333333333,6,0.0,1752,0.9283302966924132,11.376623376623376,0
20000,4545,111,2114.6,5,0.0,1243,1.2677541330775466,11.198198198198199,0
20000,4591,135,1229.4285714285713,7,0.0,1432,0.987382316585039,10.607407407407408,0
20000,4596,154,1247.7142857142858,7,0.0,2186,1.1582933953022918,14.194805194805195,0
20000,4611,103,1647.4,5,0.0,894,1.0589438523175698,8.679611650485437,0
20000,4647,127,1652.0,7,0.0,1483,1.155429823367515,11.67716535433071,0
20000,4663,162,1705.0,7,0.0,2164,1.036184499675097,13.358024691358025,0
20000,4681,95,1333.8,5,0.0,723,1.006702044784674,7.610526315789474,0
20000,4703,135,1800.8333333333333,6,0.0,1696,1.1694136933856327,12.562962962962963,0
20000,4731,74,1970.0,5,0.0,521,1.1955951588899068,7.04054054054054,0
20000,4773,167,1610.142857142857,7,0.0,2446,1.102131396705602,14.646706586826348,0
20000,4777,140,1836.3333333333333,6,0.0,1711,1.0969928633249257,12.221428571428572,0
20000,4781,97,1492.8333333333333,6,0.0,699,0.9335628716587375,7.206185567010309,0
20000,4792,142,1634.857142857143,7,0.0,1798,1.1205283854700354,12.661971830985916,0
20000,4795,118,1669.1666666666667,6,0.0,1234,1.1136815094885966,10.457627118644067,0
20000,4809,204,1393.125,8,0.0,3337,1.0076407809524357,16.357843137254903,0
20000,4843,159,1587.857142857143,7,0.0,2307,1.1467353746816429,14.50943396226415,0
20000,4851,83,1962.0,5,0.0,552,1.006914875762268,6.650602409638554,0
20000,4858,168,1271.25,8,0.0,2291,1.0200380908977065,13.636904761904763,0
20000,4875,74,1354.4,5,0.0,464,1.0647910820055984,6.27027027027027,0
20000,4904,158,1436.7142857142858,7,0.0,2407,1.2116349170310259,15.234177215189874,0
20000,4920,141,1669.8333333333333,6,0.0,1943,1.2281302803530945,13.78014184397163,0
20000,4925,61,1541.8,5,0.0,345,1.165116329468937,5.655737704918033,0
20000,4943,206,1996.3333333333333,6,0.0,1178,0.3488355307690429,5.718446601941747,0
20000,4977,129,1831.6,5,0.0,1341,1.0126496601079051,10.395348837209303,0
20000,4983,73,1601.75,4,0.0,423,0.997480722438343,5.794520547945205,0
20000,4992,104,1561.8333333333333,6,0.0,1093,1.2698819417062293,10.509615384615385,0
30000,45,176,1563.142857142857,7,0.0,2592,1.051524813804848,14.727272727272727,0
30000,162,164,1766.7142857142858,7,0.0,2062,0.9634092878795588,12.573170731707316,0
30000,165,123,1999.2,5,0.0,1220,1.0133499999681532,9.91869918699187,0
30000,224,93,2276.0,5,0.0,847,1.2306296578057834,9.10752688172043,0
30000,262,128,2053.0,5,0.0,1412,1.0829904362472627,11.03125,0
30000,277,188,1907.5714285714287,7,0.0,3015,1.0719671628081966,16.03723404255319,0
30000,308,167,1493.7142857142858,7,0.0,2476,1.1156489526750086,14.826347305389222,0
30000,336,154,2058.1428571428573,7,0.0,1999,1.0592079127215377,12.980519480519481,0
30000,370,179,2125.5714285714284,7,0.0,2938,1.152273551542937,16.41340782122905,0
30000,374,83,2349.8,5,0.0,634,1.1564928102052134,7.63855421686747,0
30000,395,67,2318.8,5,0.0,367,1.0273686824392552,5.477611940298507,0
30000,485,125,2203.8,5,0.0,653,0.5251737607152985,5.224,0
30000,504,126,1793.6,5,0.0,1470,1.1635528346628863,11.666666666666666,0
30000,552,156,1840.6666666666667,6,0.0,2261,1.1675116682719464,14.493589743589743,0
30000,563,213,1959.5,8,0.0,4235,1.1730163669424298,19.88262910798122,0
30000,582,112,2170.3333333333335,6,0.0,1094,1.0959510086183781,9.767857142857142,0
30000,717,188,1776.75,8,0.0,3167,1.1260099517789584,16.845744680851062,0
30000,775,187,2347.5714285714284,7,0.0,2891,1.038902383428533,15.459893048128341,0
30000,877,152,1994.0,5,0.0,1804,0.9812037997015213,11.868421052631579,0
30000,903,266,1922.6666666666667,6,0.0,2341,0.41576507445608607,8.800751879699249,0
30000,943,95,1935.5,6,0.0,843,1.173789521097483,8.873684210526315,0
30000,969,225,2051.25,8,0.0,4188,1.0395646446012092,18.613333333333333,0
30000,1245,182,1797.7142857142858,7,0.0,2599,0.9859919462238707,14.280219780219781,0
30000,1266,233,2157.4285714285716,7,0.0,2195,0.5080805227305418,9.420600858369099,0
30000,1268,121,3031.0,4,0.0,1133,0.972453924326818,9.363636363636363,0
30000,1277,67,3149.75,4,0.0,508,1.4220798111148274,7.582089552238806,0
30000,1304,144,1560.6666666666667,6,0.0,1845,1.1181015520588673,12.8125,0
30000,1339,157,2009.0,6,0.0,2099,1.070096633516163,13.369426751592357,0
30000,1371,74,2583.0,4,0.0,455,1.044137806708076,6.148648648648648,0
30000,1407,149,1730.5714285714287,7,0.0,2136,1.2090341710855903,14.335570469798657,0
30000,1429,93,2412.6,5,0.0,808,1.1739654822987873,8.688172043010752,0
30000,1582,221,2434.3333333333335,6,0.0,1705,0.4386818840212606,7.714932126696833,0
30000,1616,167,1944.25,8,0.0,2395,1.079151551557611,14.341317365269461,0
30000,1711,141,2425.0,6,0.0,1630,1.0302894271618859,11.560283687943262,0
30000,1733,222,1699.1666666666667,6,0.0,2010,0.5125072018274072,9.054054054054054,0
30000,1803,155,1685.142857142857,7,0.0,1966,1.0283240219700367,12.683870967741935,0
30000,1839,162,1994.5,6,0.0,2135,1.022298478191466,13.179012345679013,0
30000,1842,136,1876.0,6,0.0,1607,1.091812152750605,11.816176470588236,0
30000,1952,166,1760.5714285714287,7,0.0,2525,1.1514764770379196,15.210843373493976,0
30000,1972,131,1677.5,6,0.0,1639,1.2001795604530439,12.511450381679388,0
30000,2010,160,2293.1666666666665,6,0.0,2175,1.0676506283684062,13.59375,0
30000,2084,100,1933.0,4,0.0,911,1.1447963629681206,9.11,0
30000,2087,88,1738.6,5,0.0,702,1.1391518816219188,7.9772727272727275,0
30000,2090,161,2299.6,5,0.0,1090,0.5284265255835615,6.770186335403727,0
30000,2119,181,1886.1666666666667,6,0.0,2620,1.004972101267392,14.475138121546962,0
30000,2142,129,2914.8,5,0.0,1398,1.0556929342511943,10.837209302325581,0
30000,2147,194,1465.375,8,0.0,3270,1.0918278220043176,16.855670103092784,0
30000,2169,78,2121.2,5,0.0,559,1.1546024282424026,7.166666666666667,0
30000,2170,129,1946.8333333333333,6,0.0,1478,1.1161045470838806,11.457364341085272,0
30000,2175,225,2163.375,8,0.0,3481,0.864069849058455,15.471111111111112,0
30000,2198,175,2002.4285714285713,7,0.0,2670,1.0955823523375996,15.257142857142858,0
30000,2234,57,2243.2,5,0.0,264,1.0210901330227213,4.631578947368421,0
30000,2270,183,1721.857142857143,7,0.0,2761,1.036034198281396,15.087431693989071,0
30000,2278,55,1555.4,5,0.0,289,1.200555738032992,5.254545454545455,0
30000,2281,301,2053.3333333333335,6,0.0,2720,0.3772643576898373,9.03654485049834,0
30000,2320,139,1869.1666666666667,6,0.0,1761,1.1453536903828219,12.66906474820144,0
30000,2380,124,2598.2,5,0.0,1401,1.144997738730307,11.298387096774194,0
30000,2403,140,2570.0,5,0.0,1843,1.1816235225644873,13.164285714285715,0
30000,2439,208,1851.142857142857,7,0.0,3426,0.9951087676773883,16.471153846153847,0
30000,2521,140,1986.4285714285713,7,0.0,1915,1.2277857003315211,13.678571428571429,0
30000,2576,265,1887.142857142857,7,0.0,2605,0.46615016661310993,9.830188679245284,0
30000,2585,129,2264.0,6,0.0,1555,1.1742507244353413,12.054263565891473,0
30000,2602,300,1564.2857142857142,7,0.0,2622,0.36610026389833056,8.74,0
30000,2623,133,1941.3333333333333,6,0.0,1582,1.1238621918659173,11.894736842105264,0
30000,2658,93,2073.2,5,0.0,823,1.195759395955324,8.849462365591398,0
30000,2729,141,2710.5,6,0.0,1710,1.0808557794152298,12.127659574468085,0
30000,2744,179,1628.0,6,0.0,2703,1.0601073552826954,15.100558659217876,0
30000,2750,190,1397.875,8,0.0,3007,1.0467334193179512,15.826315789473684,0
30000,2754,162,1870.6,5,0.0,1648,0.7891090829318669,10.17283950617284,0
